Order_ID,Product_Name,Category,Quantity_Sold,Price,Sales_Amount,Order_Date,Region
ORD-001238,Towel Set,Home & Kitchen,1.0,639.07,639.07,2023-05-15,South
ORD-001239,AI Foundations,Books,2.0,1102.26,2204.52,2024-04-28,East
ORD-001240,Coffee Maker,Home & Kitchen,3.0,2254.07,6762.21,2024-11-14,North
ORD-001241,Data Science Guide,Books,4.0,797.5,3190.0,2024-03-01,North
ORD-001242,Yoga Mat,Sports,1.0,834.49,834.49,2023-01-19,West
ORD-001243,Cotton T-Shirt,Clothing,4.0,441.21,1764.84,2023-03-07,North
ORD-001244,Football,Sports,5.0,760.73,3803.65,2024-05-13,
ORD-001245,Power Bank 10000mAh,Electronics,1.0,999.79,999.79,2023-06-04,East
ORD-001246,Wireless Mouse,Electronics,,512.46,1024.92,2024-03-24,West
ORD-001247,USB Keyboard,Electronics,2.0,573.06,1146.12,2024-07-29,East
ORD-001248,Sports Shorts,Clothing,4.0,742.65,2970.6,2023-06-10,West
ORD-001249,Data Science Guide,Books,1.0,759.36,759.36,2023-06-07,North
ORD-001250,Sunglasses,Clothing,2.0,680.73,1361.46,2024-03-01,West
ORD-001251,AI Foundations,Books,1.0,874.69,874.69,2023-10-21,South
ORD-001252,AI Foundations,Books,2.0,894.59,1789.18,2024-10-06,West
ORD-001253,Web Development,Books,1.0,680.84,680.84,2023-05-22,South
ORD-001254,AI Foundations,Books,3.0,1079.96,3239.88,2023-01-31,West
ORD-001255,Dumbbells Set,Sports,2.0,2425.27,4850.54,2023-03-28,West
ORD-001256,Python Programming,Books,2.0,627.78,1255.56,2024-02-07,West
ORD-001257,Yoga Mat,Sports,1.0,979.66,979.66,2024-10-08,Central
ORD-001258,Water Bottle,Home & Kitchen,4.0,317.01,1268.04,2024-02-16,Central
ORD-001259,Blender,Home & Kitchen,1.0,2127.0,2127.0,2023-01-09,East
ORD-001260,Sneakers,Clothing,1.0,2231.43,2231.43,2024-04-01,East
ORD-001261,Jump Rope,Sports,7.0,326.97,2288.79,2024-12-15,West
ORD-001262,Formal Shirt,Clothing,4.0,854.36,3417.44,2023-03-28,West
ORD-001263,Formal Shirt,Clothing,5.0,912.97,4564.85,2023-08-07,East
ORD-001264,Cotton T-Shirt,Clothing,4.0,504.98,2019.92,2023-01-29,South
ORD-001265,Water Bottle,Home & Kitchen,2.0,259.53,519.06,2024-06-01,South
ORD-001266,Gym Gloves,Sports,1.0,521.6,521.6,2023-05-07,North
ORD-001267,Non-Stick Pan,Home & Kitchen,1.0,735.74,735.74,2024-04-09,West
ORD-001268,Football,Sports,1.0,839.01,839.01,2023-12-25,West
ORD-001269,Cricket Bat,Sports,1.0,1385.51,1385.51,2024-01-22,South
ORD-001270,Football,Sports,1.0,714.28,714.28,2024-01-05,South
ORD-001271,Data Science Guide,Books,1.0,892.13,892.13,2023-04-05,East
ORD-001272,Data Science Guide,Books,2.0,775.69,1551.38,2024-01-14,East
ORD-001273,SQL Handbook,Books,2.0,487.54,975.08,2024-08-21,South
ORD-001274,Statistics Book,Books,2.0,576.4,1152.8,2023-06-16,West
ORD-001275,Denim Jeans,Clothing,1.0,1288.62,1288.62,2024-12-12,West
ORD-001276,Gym Gloves,Sports,1.0,485.32,485.32,2023-05-02,North
ORD-001277,Resistance Bands,Sports,1.0,353.24,353.24,2023-02-11,South
ORD-001278,Storage Containers,Home & Kitchen,2.0,379.49,758.98,2023-10-29,North
ORD-001279,Water Bottle Sport,Sports,2.0,328.6,657.2,2023-02-19,South
ORD-001280,Sunglasses,Clothing,1.0,762.72,762.72,2023-01-03,Central
ORD-001281,Cloud Computing,Books,1.0,738.3,738.3,2024-08-09,South
ORD-001282,Cloud Computing,Books,2.0,667.78,1335.56,2024-09-12,West
ORD-001283,Cloud Computing,Books,2.0,709.73,1419.46,2023-06-02,West
ORD-001284,Water Bottle Sport,Sports,3.0,338.05,1014.15,2024-02-01,East
ORD-001285,SQL Handbook,Books,1.0,448.94,448.94,2024-10-23,North
ORD-001286,Coffee Maker,Home & Kitchen,1.0,2268.41,2268.41,2024-10-21,East
ORD-001287,Yoga Mat,Sports,1.0,966.58,966.58,2024-08-06,East
ORD-001288,USB Keyboard,Electronics,5.0,587.55,2937.75,2024-11-05,North
ORD-001289,Winter Jacket,Clothing,4.0,3582.51,14330.04,2024-12-23,North
ORD-001290,Gym Gloves,Sports,1.0,497.72,497.72,2024-02-16,Central
ORD-001291,Water Bottle,Home & Kitchen,6.0,331.26,1987.56,2023-07-04,South
ORD-001292,Coffee Maker,Home & Kitchen,1.0,2530.32,2530.32,2023-04-28,South
ORD-001293,Formal Shirt,Clothing,2.0,1020.95,2041.9,2023-04-02,West
ORD-001294,USB-C Cable,Electronics,2.0,172.64,345.28,2023-07-05,South
ORD-001295,Air Purifier,Home & Kitchen,1.0,4635.97,4635.97,2024-02-27,Central
ORD-001296,Wireless Mouse,Electronics,2.0,463.1,926.2,2023-07-27,North
ORD-001297,Water Bottle Sport,Sports,2.0,329.98,659.96,2023-04-28,East
ORD-001298,Headphones,Electronics,1.0,1380.18,1380.18,2023-01-30,Central
ORD-001299,Coffee Maker,Home & Kitchen,1.0,2612.62,2612.62,2023-09-10,North
ORD-001300,Water Bottle Sport,Sports,1.0,363.22,363.22,2024-04-01,North
ORD-001301,Sports Shorts,Clothing,2.0,758.14,1516.28,2024-07-07,East
ORD-001302,Cloud Computing,Books,3.0,741.06,2223.18,2023-02-12,West
ORD-001303,Air Purifier,Home & Kitchen,1.0,5631.59,5631.59,2023-01-01,South
ORD-001304,Water Bottle,Home & Kitchen,6.0,273.23,1639.38,2023-12-26,West
ORD-001305,Non-Stick Pan,Home & Kitchen,1.0,814.12,814.12,2023-06-15,South
ORD-001306,Data Science Guide,Books,1.0,918.57,918.57,2023-05-24,Central
ORD-001307,Sports Shorts,Clothing,2.0,727.35,1454.7,2024-11-29,Central
ORD-001308,SQL Handbook,Books,4.0,472.3,1889.2,2023-09-09,North
ORD-001309,Gym Gloves,Sports,2.0,444.17,888.34,2023-01-17,Central
ORD-001310,Jump Rope,Sports,2.0,314.49,628.98,2023-01-05,South
ORD-001311,Statistics Book,Books,1.0,722.35,722.35,2024-07-05,West
ORD-001312,Yoga Mat,Sports,3.0,797.44,2392.32,2024-11-18,Central
ORD-001313,AI Foundations,Books,1.0,1079.31,1079.31,2024-02-01,West
ORD-001314,USB Keyboard,Electronics,1.0,590.13,590.13,2024-04-18,North
ORD-001315,Power Bank 10000mAh,Electronics,5.0,860.65,4303.25,2024-11-27,North
ORD-001316,Resistance Bands,Sports,1.0,398.26,398.26,2023-08-15,South
ORD-001317,Towel Set,Home & Kitchen,1.0,546.72,546.72,2024-12-21,North
ORD-001318,Data Science Guide,Books,3.0,797.56,2392.68,2023-10-12,East
ORD-001319,Cricket Bat,Sports,1.0,1609.61,1609.61,2023-03-08,North
ORD-001320,Football,Sports,1.0,744.91,744.91,2024-06-19,West
ORD-001321,Power Bank 10000mAh,Electronics,3.0,886.57,2659.71,2024-11-28,Central
ORD-001322,USB-C Cable,Electronics,1.0,193.44,193.44,2024-03-18,North
ORD-001323,Jump Rope,Sports,1.0,322.23,322.23,2024-05-22,Central
ORD-001324,Cotton T-Shirt,Clothing,1.0,503.85,503.85,2023-10-12,South
ORD-001325,Web Development,Books,1.0,714.06,714.06,2023-12-09,North
ORD-001326,Sneakers,Clothing,1.0,1817.22,1817.22,2023-03-18,South
ORD-001327,USB Keyboard,Electronics,2.0,710.07,1420.14,2023-01-29,East
ORD-001328,Storage Containers,Home & Kitchen,1.0,321.61,321.61,2023-09-11,South
ORD-001329,USB-C Cable,Electronics,5.0,225.48,1127.4,2024-06-16,West
ORD-001330,Jump Rope,Sports,1.0,306.08,306.08,2023-04-08,North
ORD-001331,Wireless Mouse,Electronics,1.0,496.94,496.94,2024-01-22,North
ORD-001332,Cotton T-Shirt,Clothing,3.0,515.58,1546.74,2024-03-28,South
ORD-001333,Wireless Mouse,Electronics,1.0,497.24,497.24,2024-07-26,South
ORD-001334,Water Bottle Sport,Sports,5.0,379.1,1895.5,2023-08-27,East
ORD-001335,Statistics Book,Books,3.0,722.97,2168.91,2024-04-20,East
ORD-001336,Non-Stick Pan,Home & Kitchen,1.0,820.05,820.05,2024-04-09,North
ORD-001337,USB Keyboard,Electronics,1.0,590.25,590.25,2024-08-30,East
ORD-001338,Resistance Bands,Sports,1.0,425.89,425.89,2023-12-30,South
ORD-001339,Running Shoes,Clothing,4.0,2357.81,9431.24,2023-02-15,South
ORD-001340,Storage Containers,Home & Kitchen,1.0,377.84,377.84,2024-08-20,North
ORD-001341,Blender,Home & Kitchen,1.0,1618.75,1618.75,2023-10-26,East
ORD-001342,Cotton T-Shirt,Clothing,3.0,549.18,1647.54,2023-09-01,Central
ORD-001343,AI Foundations,Books,2.0,1041.12,2082.24,2023-07-20,North
ORD-001344,USB-C Cable,Electronics,1.0,210.63,210.63,2023-07-13,Central
ORD-001345,Gym Gloves,Sports,1.0,474.4,474.4,2024-08-15,South
ORD-001346,Air Purifier,Home & Kitchen,1.0,5432.7,5432.7,2023-04-18,North
ORD-001347,Cotton T-Shirt,Clothing,2.0,458.62,917.24,2024-10-16,East
ORD-001348,Sunglasses,Clothing,7.0,769.26,5384.82,2023-12-06,South
ORD-001349,USB-C Cable,Electronics,1.0,170.94,170.94,2023-01-11,North
ORD-001350,Towel Set,Home & Kitchen,1.0,673.16,673.16,2023-07-19,South
ORD-001351,Bluetooth Speaker,Electronics,1.0,1648.23,1648.23,2023-07-22,South
ORD-001352,Sports Shorts,Clothing,5.0,635.25,3176.25,2024-07-21,North
ORD-001353,Coffee Maker,Home & Kitchen,1.0,2227.04,2227.04,2023-01-22,West
ORD-001354,USB-C Cable,Electronics,1.0,183.49,183.49,2023-08-04,West
ORD-001355,Sneakers,Clothing,2.0,1785.77,3571.54,2024-12-29,Central
ORD-001356,Winter Jacket,Clothing,1.0,3367.01,3367.01,2024-06-29,East
ORD-001357,Cotton T-Shirt,Clothing,2.0,552.06,1104.12,2024-09-22,South
ORD-001358,Sports Shorts,Clothing,2.0,760.99,1521.98,2023-09-11,Central
ORD-001359,Jump Rope,Sports,1.0,324.53,324.53,2023-08-03,West
ORD-001360,Dumbbells Set,Sports,1.0,2687.41,2687.41,2023-06-21,West
ORD-001361,Gym Gloves,Sports,5.0,450.95,2254.75,2024-05-25,West
ORD-001362,Jump Rope,Sports,3.0,306.28,918.84,2024-05-21,West
ORD-001363,Yoga Mat,Sports,2.0,818.9,1637.8,2023-08-01,Central
ORD-001364,Web Development,Books,2.0,673.22,1346.44,2023-11-10,North
ORD-001365,Storage Containers,Home & Kitchen,2.0,375.34,750.68,2024-07-17,South
ORD-001366,Gym Gloves,Sports,2.0,493.8,987.6,2023-08-24,East
ORD-001367,Cloud Computing,Books,1.0,719.23,719.23,2024-04-23,East
ORD-001368,Water Bottle,Home & Kitchen,1.0,275.12,275.12,2023-01-26,West
ORD-001369,Coffee Maker,Home & Kitchen,1.0,2508.59,2508.59,2023-10-29,West
ORD-001370,Desk Lamp,Home & Kitchen,3.0,573.88,1721.64,2023-04-11,East
ORD-001371,Desk Lamp,Home & Kitchen,3.0,563.55,1690.65,2024-11-22,West
ORD-001372,Desk Lamp,Home & Kitchen,1.0,533.92,533.92,2024-12-23,Central
ORD-001373,Resistance Bands,Sports,3.0,372.89,1118.67,2023-01-09,South
ORD-001374,Statistics Book,Books,1.0,553.97,553.97,2024-08-16,West
ORD-001375,Sneakers,Clothing,2.0,2148.41,4296.82,2023-08-22,East
ORD-001376,Jump Rope,Sports,2.0,261.85,523.7,2024-04-17,West
ORD-001377,Statistics Book,Books,1.0,717.72,717.72,2023-08-03,North
ORD-001378,Running Shoes,Clothing,1.0,2131.41,2131.41,2023-11-09,West
ORD-001379,Blender,Home & Kitchen,1.0,2004.83,2004.83,2023-08-19,South
ORD-001380,Resistance Bands,Sports,5.0,407.09,2035.45,2023-11-30,North
ORD-001381,Running Shoes,Clothing,1.0,2723.27,2723.27,2023-12-05,Central
ORD-001382,Water Bottle Sport,Sports,3.0,337.55,1012.65,2024-01-26,East
ORD-001383,Sunglasses,Clothing,1.0,909.73,909.73,2023-04-22,West
ORD-001384,Coffee Maker,Home & Kitchen,1.0,2538.66,2538.66,2023-06-25,North
ORD-001385,Jump Rope,Sports,3.0,260.38,781.14,2023-01-28,Central
ORD-001386,Desk Lamp,Home & Kitchen,1.0,603.38,603.38,2023-08-27,East
ORD-001387,Non-Stick Pan,Home & Kitchen,1.0,897.23,897.23,2023-06-25,South
ORD-001388,HD Webcam,Electronics,2.0,1287.53,2575.06,2024-07-03,South
ORD-001389,Running Shoes,Clothing,1.0,2737.33,2737.33,2023-07-30,West
ORD-001390,Formal Shirt,Clothing,2.0,957.46,1914.92,2024-08-24,East
ORD-001391,Cotton T-Shirt,Clothing,4.0,547.59,2190.36,2023-05-27,East
ORD-001392,Sports Shorts,Clothing,1.0,690.65,690.65,2024-08-05,East
ORD-001393,Power Bank 10000mAh,Electronics,2.0,887.22,1774.44,2024-10-23,West
ORD-001394,Water Bottle,Home & Kitchen,1.0,330.38,330.38,2024-09-19,South
ORD-001395,Sneakers,Clothing,1.0,2094.4,2094.4,2024-04-13,West
ORD-001396,Laptop Stand,Electronics,1.0,1014.1,1014.1,2024-12-16,Central
ORD-001397,Storage Containers,Home & Kitchen,2.0,369.74,739.48,2024-11-13,West
ORD-001398,Sunglasses,Clothing,2.0,811.66,1623.32,2024-02-26,Central
ORD-001399,USB Keyboard,Electronics,1.0,616.07,616.07,2024-05-31,East
ORD-001400,Desk Lamp,Home & Kitchen,3.0,513.95,1541.85,2024-06-02,West
ORD-001401,Statistics Book,Books,6.0,718.27,4309.62,2023-12-18,South
ORD-001402,Power Bank 10000mAh,Electronics,3.0,800.96,2402.88,2023-04-28,West
ORD-001403,Cloud Computing,Books,1.0,759.88,759.88,2024-04-17,North
ORD-001404,Machine Learning,Books,3.0,991.12,2973.36,2024-04-27,North
ORD-001405,USB Keyboard,Electronics,2.0,656.76,1313.52,2023-07-01,South
ORD-001406,Wireless Mouse,Electronics,3.0,441.99,1325.97,2024-11-24,North
ORD-001407,Bluetooth Speaker,Electronics,1.0,1981.71,1981.71,2024-03-28,West
ORD-001408,Laptop Stand,Electronics,1.0,952.3,952.3,2024-12-07,North
ORD-001409,Web Development,Books,1.0,644.17,644.17,2023-09-13,North
ORD-001410,Python Programming,Books,5.0,543.68,2718.4,2023-01-15,West
ORD-001411,Denim Jeans,Clothing,4.0,1169.25,4677.0,2024-11-11,South
ORD-001412,USB-C Cable,Electronics,2.0,180.47,360.94,2023-11-27,North
ORD-001413,Water Bottle Sport,Sports,2.0,319.03,638.06,2024-03-14,South
ORD-001414,Cotton T-Shirt,Clothing,4.0,425.94,1703.76,2024-02-16,North
ORD-001415,Denim Jeans,Clothing,2.0,1357.43,2714.86,2024-11-04,South
ORD-001416,Bluetooth Speaker,Electronics,1.0,1853.39,1853.39,2024-02-25,Central
ORD-001417,HD Webcam,Electronics,1.0,1235.95,1235.95,2023-09-15,Central
ORD-001418,Machine Learning,Books,2.0,969.58,1939.16,2023-12-07,West
ORD-001419,Data Science Guide,Books,1.0,897.78,897.78,2023-12-10,South
ORD-001420,Football,Sports,1.0,916.06,916.06,2024-05-30,North
ORD-001421,Dumbbells Set,Sports,2.0,2445.39,4890.78,2023-11-13,North
ORD-001422,Wireless Mouse,Electronics,1.0,422.54,422.54,2023-05-21,North
ORD-001423,Cotton T-Shirt,Clothing,1.0,513.68,513.68,2023-09-01,Central
ORD-001424,Air Purifier,Home & Kitchen,2.0,5429.37,10858.74,2023-10-12,North
ORD-001425,SQL Handbook,Books,4.0,533.86,2135.44,2023-01-25,South
ORD-001426,Cotton T-Shirt,Clothing,3.0,544.13,1632.39,2024-11-11,West
ORD-001427,Sneakers,Clothing,1.0,1964.43,1964.43,2024-06-17,North
ORD-001428,Data Science Guide,Books,2.0,916.94,1833.88,2023-07-17,Central
ORD-001429,Denim Jeans,Clothing,4.0,1428.08,5712.32,2023-06-27,Central
ORD-001430,Denim Jeans,Clothing,3.0,1225.53,3676.59,2024-03-12,West
ORD-001431,Sneakers,Clothing,,1880.92,1880.92,2023-06-30,East
ORD-001432,Formal Shirt,Clothing,3.0,1026.45,3079.35,2024-05-07,South
ORD-001433,Sunglasses,Clothing,1.0,825.22,825.22,2024-03-27,South
ORD-001434,Sunglasses,Clothing,2.0,781.6,1563.2,2023-01-21,North
ORD-001435,Air Purifier,Home & Kitchen,1.0,4635.01,4635.01,2024-07-20,East
ORD-001436,SQL Handbook,Books,2.0,496.13,992.26,2024-01-20,South
ORD-001437,Web Development,Books,2.0,595.03,1190.06,2023-06-08,Central
ORD-001438,Towel Set,Home & Kitchen,2.0,678.12,1356.24,2024-02-19,Central
ORD-001439,Water Bottle,Home & Kitchen,2.0,342.73,685.46,2024-05-16,North
ORD-001440,USB Keyboard,Electronics,3.0,584.16,1752.48,2024-01-30,West
ORD-001441,Blender,Home & Kitchen,1.0,1975.9,1975.9,2024-06-05,South
ORD-001442,Laptop Stand,Electronics,1.0,1014.98,1014.98,2024-03-10,North
ORD-001443,Non-Stick Pan,Home & Kitchen,2.0,714.6,1429.2,2024-12-15,East
ORD-001444,Formal Shirt,Clothing,1.0,1020.84,1020.84,2023-09-11,West
ORD-001445,USB Keyboard,Electronics,1.0,731.29,731.29,2023-04-05,South
ORD-001446,Dumbbells Set,Sports,1.0,2780.89,2780.89,2024-06-14,North
ORD-001447,SQL Handbook,Books,2.0,569.01,1138.02,2024-12-09,West
ORD-001448,SQL Handbook,Books,4.0,562.52,2250.08,2024-02-26,Central
ORD-001449,USB-C Cable,Electronics,3.0,181.66,544.98,2023-05-27,West
ORD-001450,Non-Stick Pan,Home & Kitchen,2.0,679.53,1359.06,2023-06-22,North
ORD-001451,Statistics Book,Books,3.0,635.56,1906.68,2024-11-01,North
ORD-001452,Running Shoes,Clothing,1.0,2500.96,2500.96,2023-07-22,North
ORD-001453,Football,Sports,1.0,858.9,858.9,2023-07-10,West
ORD-001454,Formal Shirt,Clothing,7.0,1010.38,7072.66,2024-02-23,North
ORD-001455,Denim Jeans,Clothing,2.0,1152.74,2305.48,2023-10-28,North
ORD-001456,Bluetooth Speaker,Electronics,1.0,1940.69,1940.69,2024-05-04,North
ORD-001457,Non-Stick Pan,Home & Kitchen,2.0,915.88,1831.76,2024-11-12,North
ORD-001458,Yoga Mat,Sports,5.0,1030.32,5151.6,2024-01-20,West
ORD-001459,Cloud Computing,Books,1.0,712.27,712.27,2023-12-12,West
ORD-001460,Blender,Home & Kitchen,2.0,1993.05,3986.1,2023-09-03,South
ORD-001461,USB-C Cable,Electronics,4.0,169.33,677.32,2023-12-05,Central
ORD-001462,Machine Learning,Books,1.0,998.52,998.52,2023-01-27,South
ORD-001463,Sports Shorts,Clothing,4.0,732.32,2929.28,2024-04-07,East
ORD-001464,Web Development,Books,4.0,794.95,3179.8,2023-01-04,West
ORD-001465,USB-C Cable,Electronics,4.0,213.08,852.32,2023-02-16,West
ORD-001466,Sunglasses,Clothing,2.0,869.46,1738.92,2024-02-14,South
ORD-001467,Data Science Guide,Books,1.0,725.91,725.91,2024-01-30,North
ORD-001468,Yoga Mat,Sports,1.0,787.64,787.64,2023-05-11,West
ORD-001469,Jump Rope,Sports,2.0,339.82,679.64,2023-06-22,East
ORD-001470,Football,Sports,1.0,859.7,859.7,2023-09-07,West
ORD-001471,USB Keyboard,Electronics,2.0,558.2,1116.4,2024-03-21,Central
ORD-001472,Water Bottle,Home & Kitchen,1.0,277.26,277.26,2023-10-15,East
ORD-001473,HD Webcam,Electronics,1.0,1197.11,1197.11,2024-07-01,West
ORD-001474,Desk Lamp,Home & Kitchen,1.0,617.09,617.09,2024-08-12,West
ORD-001475,Statistics Book,Books,2.0,661.05,1322.1,2024-10-31,Central
ORD-001476,Winter Jacket,Clothing,1.0,3066.19,3066.19,2023-09-23,North
ORD-001477,Football,Sports,1.0,709.69,709.69,2023-04-29,South
ORD-001478,Python Programming,Books,1.0,605.4,605.4,2023-11-15,West
ORD-001479,AI Foundations,Books,3.0,1129.05,3387.15,2024-01-09,North
ORD-001480,Football,Sports,1.0,808.18,808.18,2023-04-20,East
ORD-001481,Formal Shirt,Clothing,1.0,887.08,887.08,2023-08-13,East
ORD-001482,Cotton T-Shirt,Clothing,4.0,499.36,1997.44,2024-09-05,West
ORD-001483,Towel Set,Home & Kitchen,2.0,,1196.22,2024-10-08,West
ORD-001484,Python Programming,Books,7.0,637.95,4465.65,2023-12-08,West
ORD-001485,Cotton T-Shirt,Clothing,4.0,533.04,2132.16,2023-07-03,South
ORD-001486,Cotton T-Shirt,Clothing,1.0,487.39,487.39,2024-07-15,East
ORD-001487,Water Bottle,Home & Kitchen,4.0,319.34,1277.36,2024-02-05,South
ORD-001488,Sneakers,Clothing,1.0,2150.28,2150.28,2023-04-10,East
ORD-001489,Power Bank 10000mAh,Electronics,1.0,919.81,919.81,2024-04-13,South
ORD-001490,SQL Handbook,Books,3.0,544.56,1633.68,2023-05-29,North
ORD-001491,USB-C Cable,Electronics,3.0,216.04,648.12,2024-08-12,Central
ORD-001492,Statistics Book,Books,1.0,731.94,731.94,2024-11-26,North
ORD-001493,Machine Learning,Books,1.0,903.16,903.16,2023-02-23,South
ORD-001494,Machine Learning,Books,1.0,830.23,830.23,2024-10-04,North
ORD-001495,Cloud Computing,Books,1.0,851.14,851.14,2023-11-06,West
ORD-001496,Data Science Guide,Books,4.0,835.03,3340.12,2024-04-19,South
ORD-001497,AI Foundations,Books,1.0,873.92,873.92,2023-01-12,East
ORD-001498,Football,Sports,2.0,915.82,1831.64,2023-01-24,East
ORD-001499,HD Webcam,Electronics,1.0,1252.05,1252.05,2024-01-29,South
ORD-001500,Cricket Bat,Sports,1.0,1595.13,1595.13,2023-04-12,Central
ORD-001501,Cricket Bat,Sports,1.0,1283.03,1283.03,2024-02-20,East
ORD-001502,Jump Rope,Sports,2.0,306.6,613.2,2023-03-07,West
ORD-001503,Bluetooth Speaker,Electronics,5.0,1627.56,8137.8,2024-11-05,East
ORD-001504,Cotton T-Shirt,Clothing,4.0,471.2,1884.8,2024-07-22,North
ORD-001505,Football,Sports,1.0,813.98,813.98,2024-10-30,Central
ORD-001506,USB Keyboard,Electronics,1.0,623.39,623.39,2023-05-08,East
ORD-001507,Python Programming,Books,5.0,679.18,3395.9,2023-09-12,East
ORD-001508,Towel Set,Home & Kitchen,2.0,634.06,1268.12,2023-05-24,East
ORD-001509,Desk Lamp,Home & Kitchen,1.0,656.46,656.46,2024-12-05,North
ORD-001510,Running Shoes,Clothing,2.0,2285.5,4571.0,2023-11-03,North
ORD-001511,Football,Sports,1.0,709.95,709.95,2024-08-28,East
ORD-001512,Power Bank 10000mAh,Electronics,1.0,1007.87,1007.87,2023-09-24,South
ORD-001513,Power Bank 10000mAh,Electronics,3.0,951.46,2854.38,2024-11-23,East
ORD-001514,Power Bank 10000mAh,Electronics,1.0,816.1,816.1,2024-10-10,South
ORD-001515,Cricket Bat,Sports,1.0,1416.42,1416.42,2024-03-05,West
ORD-001516,Python Programming,Books,1.0,557.69,557.69,2024-09-10,East
ORD-001517,Water Bottle Sport,Sports,2.0,305.97,611.94,2023-03-09,Central
ORD-001518,Air Purifier,Home & Kitchen,1.0,4396.04,4396.04,2023-08-20,Central
ORD-001519,Sneakers,Clothing,1.0,1773.22,1773.22,2023-04-18,East
ORD-001520,Towel Set,Home & Kitchen,2.0,635.02,1270.04,2023-04-08,Central
ORD-001521,Resistance Bands,Sports,1.0,344.89,344.89,2024-09-14,South
ORD-001522,Machine Learning,Books,4.0,946.96,3787.84,2023-12-20,West
ORD-001523,Water Bottle Sport,Sports,2.0,323.77,647.54,2024-05-03,West
ORD-001524,Running Shoes,Clothing,2.0,2675.5,5351.0,2023-05-27,North
ORD-001525,Desk Lamp,Home & Kitchen,1.0,636.16,636.16,2024-11-25,North
ORD-001526,Towel Set,Home & Kitchen,1.0,680.34,680.34,2024-05-29,East
ORD-001527,Formal Shirt,Clothing,4.0,1019.68,4078.72,2024-10-12,South
ORD-001528,Coffee Maker,Home & Kitchen,1.0,2671.4,2671.4,2024-10-11,Central
ORD-001529,Cotton T-Shirt,Clothing,3.0,507.11,1521.33,2023-03-28,East
ORD-001530,Laptop Stand,Electronics,2.0,1176.16,2352.32,2024-11-24,East
ORD-001531,Dumbbells Set,Sports,1.0,2266.73,2266.73,2024-02-20,West
ORD-001532,Laptop Stand,Electronics,1.0,1048.87,1048.87,2024-12-20,Central
ORD-001533,Yoga Mat,Sports,1.0,809.6,809.6,2024-09-13,Central
ORD-001534,Football,Sports,3.0,880.36,2641.08,2023-06-29,East
ORD-001535,Laptop Stand,Electronics,1.0,1058.18,1058.18,2024-05-22,North
ORD-001536,Denim Jeans,Clothing,1.0,1218.54,1218.54,2023-10-25,North
ORD-001537,Water Bottle Sport,Sports,4.0,393.93,1575.72,2023-08-11,Central
ORD-001538,Yoga Mat,Sports,1.0,992.95,992.95,2024-04-19,North
ORD-001539,Headphones,Electronics,4.0,1323.22,5292.88,2023-12-03,South
ORD-001540,Sneakers,Clothing,3.0,1957.5,5872.5,2023-12-30,North
ORD-001541,Cricket Bat,Sports,1.0,1493.34,1493.34,2024-02-25,North
ORD-001542,Desk Lamp,Home & Kitchen,1.0,562.93,562.93,2024-04-26,South
ORD-001543,Formal Shirt,Clothing,2.0,941.15,1882.3,2023-04-22,South
ORD-001544,Sports Shorts,Clothing,3.0,779.44,2338.32,2024-03-20,West
ORD-001545,Bluetooth Speaker,Electronics,1.0,1743.05,1743.05,2023-10-19,West
ORD-001546,HD Webcam,Electronics,2.0,1192.55,2385.1,2024-11-13,West
ORD-001547,Coffee Maker,Home & Kitchen,2.0,2495.68,4991.36,2024-03-07,West
ORD-001548,Sports Shorts,Clothing,1.0,787.82,787.82,2024-02-14,West
